product_id,date,revenue,units_sold,weather_condition,weather_temp,customer_flow,discount_percentage,sales_uid
Milk,2025-03-03,204.0,68,Rainy,9.4,102,0,gen_bdc00462
Croissant,2025-03-03,261.0,58,Rainy,9.4,87,0,gen_26fa5c35
Muffin,2025-03-03,133.0,38,Rainy,9.4,57,0,gen_36debccd
Sandwich,2025-03-03,224.0,28,Rainy,9.4,42,0,gen_c1b26910
Juice,2025-03-03,225.0,45,Rainy,9.4,67,0,gen_0d2220f9
Tea,2025-03-03,172.0,43,Rainy,9.4,64,0,gen_0da1edf1
Cake,2025-03-03,114.0,19,Rainy,9.4,28,0,gen_37633ad9
Salad,2025-03-03,144.0,16,Rainy,9.4,24,0,gen_dae91ba9
Wrap,2025-03-03,172.5,23,Rainy,9.4,34,0,gen_2a3d3f68
Coffee Beans,2025-03-04,900.0,60,Cold,1.6,90,0,gen_c80e2334
Milk,2025-03-04,282.0,94,Cold,1.6,141,0,gen_b2bd474e
Croissant,2025-03-04,288.0,64,Cold,1.6,96,0,gen_ba23f94d
Muffin,2025-03-04,164.5,47,Cold,1.6,70,0,gen_fae5fe73
Sandwich,2025-03-04,248.0,31,Cold,1.6,46,0,gen_fe9bdbeb
Juice,2025-03-04,270.0,54,Cold,1.6,81,0,gen_c4741529
Tea,2025-03-04,248.4,69,Cold,1.6,103,10,gen_01585303
Cake,2025-03-04,156.0,26,Cold,1.6,39,0,gen_0d11b14c
Salad,2025-03-04,198.0,22,Cold,1.6,33,0,gen_dd01ec06
Wrap,2025-03-04,210.0,28,Cold,1.6,42,0,gen_7b719116
Coffee Beans,2025-03-05,765.0,51,Cold,2.4,76,0,gen_a76503b2
Milk,2025-03-05,270.0,90,Cold,2.4,135,0,gen_dbf720cf
Croissant,2025-03-05,301.5,67,Cold,2.4,100,0,gen_e4aae52b
Muffin,2025-03-05,164.5,47,Cold,2.4,70,0,gen_e68bc764
Sandwich,2025-03-05,288.0,36,Cold,2.4,54,0,gen_05cd40a6
Juice,2025-03-05,270.0,54,Cold,2.4,81,0,gen_01436d6c
Tea,2025-03-05,256.0,64,Cold,2.4,96,0,gen_fdb05df0
Cake,2025-03-05,156.0,26,Cold,2.4,39,0,gen_7edeb992
Salad,2025-03-05,180.0,20,Cold,2.4,30,0,gen_8d54880b
Wrap,2025-03-05,232.5,31,Cold,2.4,46,0,gen_a23de7ce
Coffee Beans,2025-03-06,660.0,44,Cloudy,10.6,66,0,gen_1071ec20
Milk,2025-03-06,255.0,85,Cloudy,10.6,127,0,gen_66fc39fe
Croissant,2025-03-06,310.5,69,Cloudy,10.6,103,0,gen_0c715a85
Muffin,2025-03-06,182.0,52,Cloudy,10.6,78,0,gen_b477de09
Sandwich,2025-03-06,280.0,35,Cloudy,10.6,52,0,gen_9181bf51
Juice,2025-03-06,310.0,62,Cloudy,10.6,93,0,gen_f4bc203b
Tea,2025-03-06,184.0,46,Cloudy,10.6,69,0,gen_81ea1ff4
Cake,2025-03-06,150.0,25,Cloudy,10.6,37,0,gen_5f7692f6
Salad,2025-03-06,189.0,21,Cloudy,10.6,31,0,gen_4b039bc3
Wrap,2025-03-06,202.5,27,Cloudy,10.6,40,0,gen_9f6e9302
Coffee Beans,2025-03-07,720.0,48,Cloudy,8.2,72,0,gen_1a84c1c8
Milk,2025-03-07,279.0,93,Cloudy,8.2,139,0,gen_698dcaa8
Croissant,2025-03-07,346.5,77,Cloudy,8.2,115,0,gen_a3329c75
Muffin,2025-03-07,217.35,69,Cloudy,8.2,103,10,gen_64b70509
Sandwich,2025-03-07,304.0,38,Cloudy,8.2,57,0,gen_1261dad5
Juice,2025-03-07,315.0,63,Cloudy,8.2,94,0,gen_cd83fb7c
Tea,2025-03-07,232.0,58,Cloudy,8.2,87,0,gen_32a40fe2
Cake,2025-03-07,174.0,29,Cloudy,8.2,43,0,gen_d0c42569
Salad,2025-03-07,198.0,22,Cloudy,8.2,33,0,gen_3bfc8f7f
Wrap,2025-03-07,232.5,31,Cloudy,8.2,46,0,gen_834c4a62
Coffee Beans,2025-03-08,795.0,53,Cloudy,11.1,79,0,gen_6d9f354c
Milk,2025-03-08,318.0,106,Cloudy,11.1,159,0,gen_528f891d
Croissant,2025-03-08,400.5,89,Cloudy,11.1,133,0,gen_192f19d9
Muffin,2025-03-08,234.5,67,Cloudy,11.1,100,0,gen_86c6e1a4
Sandwich,2025-03-08,368.0,46,Cloudy,11.1,69,0,gen_b36428c1
Juice,2025-03-08,380.0,76,Cloudy,11.1,114,0,gen_007a3287
Tea,2025-03-08,284.0,71,Cloudy,11.1,106,0,gen_7469ba15
Cake,2025-03-08,216.0,36,Cloudy,11.1,54,0,gen_fec4b82d
Salad,2025-03-08,234.0,26,Cloudy,11.1,39,0,gen_b160165c
Wrap,2025-03-08,270.0,36,Cloudy,11.1,54,0,gen_e39d70eb
Coffee Beans,2025-03-09,630.0,42,Rainy,6.4,63,0,gen_0726b30c
Milk,2025-03-09,279.0,93,Rainy,6.4,139,0,gen_7aacb7fb
Croissant,2025-03-09,324.0,72,Rainy,6.4,108,0,gen_d22d47ff
Muffin,2025-03-09,182.0,52,Rainy,6.4,78,0,gen_1f87ca82
Sandwich,2025-03-09,296.0,37,Rainy,6.4,55,0,gen_a992697a
Juice,2025-03-09,320.0,64,Rainy,6.4,96,0,gen_5918a8cc
Tea,2025-03-09,212.0,53,Rainy,6.4,79,0,gen_e32cd515
Cake,2025-03-09,150.0,25,Rainy,6.4,37,0,gen_36658b75
Salad,2025-03-09,189.0,21,Rainy,6.4,31,0,gen_827cbeda
Wrap,2025-03-09,232.5,31,Rainy,6.4,46,0,gen_0e8b0cbd
Coffee Beans,2025-03-10,555.0,37,Rainy,8.4,55,0,gen_b72fc0e2
Milk,2025-03-10,204.0,68,Rainy,8.4,102,0,gen_dfa5ddbf
Croissant,2025-03-10,252.0,56,Rainy,8.4,84,0,gen_9eb47257
Muffin,2025-03-10,129.5,37,Rainy,8.4,55,0,gen_8e5e937c
Sandwich,2025-03-10,200.0,25,Rainy,8.4,37,0,gen_3875f783
Juice,2025-03-10,224.0,64,Rainy,8.4,96,30,gen_c6b17e0b
Tea,2025-03-10,152.0,38,Rainy,8.4,57,0,gen_543e6f15
Cake,2025-03-10,114.0,19,Rainy,8.4,28,0,gen_631325ca
Salad,2025-03-10,162.0,18,Rainy,8.4,27,0,gen_276b5a99
Wrap,2025-03-10,187.5,25,Rainy,8.4,37,0,gen_a893594a
Coffee Beans,2025-03-11,570.0,38,Cloudy,10.9,57,0,gen_eba5e848
Milk,2025-03-11,255.0,85,Cloudy,10.9,127,0,gen_f2aea8c4
Croissant,2025-03-11,310.5,69,Cloudy,10.9,103,0,gen_c44f55d5
Muffin,2025-03-11,185.5,53,Cloudy,10.9,79,0,gen_e6422eca
Sandwich,2025-03-11,248.0,31,Cloudy,10.9,46,0,gen_f9ed7637
Juice,2025-03-11,310.0,62,Cloudy,10.9,93,0,gen_a51278dd
Tea,2025-03-11,220.0,55,Cloudy,10.9,82,0,gen_85186231
Cake,2025-03-11,138.0,23,Cloudy,10.9,34,0,gen_7a7bb646
Salad,2025-03-11,198.0,22,Cloudy,10.9,33,0,gen_ff8c0577
Wrap,2025-03-11,240.0,32,Cloudy,10.9,48,0,gen_8cb331e5
Coffee Beans,2025-03-12,465.0,31,Rainy,6.8,46,0,gen_16dc5823
Milk,2025-03-12,219.0,73,Rainy,6.8,109,0,gen_6220b1e3
Croissant,2025-03-12,225.0,50,Rainy,6.8,75,0,gen_ee65190f
Muffin,2025-03-12,154.0,44,Rainy,6.8,66,0,gen_4ff99e88
Sandwich,2025-03-12,232.0,29,Rainy,6.8,43,0,gen_d186f69d
Juice,2025-03-12,235.0,47,Rainy,6.8,70,0,gen_da677271
Tea,2025-03-12,160.0,40,Rainy,6.8,60,0,gen_0d017c1e
Cake,2025-03-12,132.0,22,Rainy,6.8,33,0,gen_d8e23d7e
Salad,2025-03-12,162.0,18,Rainy,6.8,27,0,gen_2b3c1398
Wrap,2025-03-12,189.0,28,Rainy,6.8,42,10,gen_a7b8347b
Coffee Beans,2025-03-13,450.0,30,Rainy,7.2,45,0,gen_cfb109c6
Milk,2025-03-13,219.0,73,Rainy,7.2,109,0,gen_c2d301a3
Croissant,2025-03-13,261.0,58,Rainy,7.2,87,0,gen_0feb83ce
Muffin,2025-03-13,150.5,43,Rainy,7.2,64,0,gen_556f4049
Sandwich,2025-03-13,200.0,25,Rainy,7.2,37,0,gen_d4a7e966
Juice,2025-03-13,255.0,51,Rainy,7.2,76,0,gen_bfc94723
Tea,2025-03-13,156.0,39,Rainy,7.2,58,0,gen_2b5e6079
Cake,2025-03-13,126.0,21,Rainy,7.2,31,0,gen_4ce58fa1
Salad,2025-03-13,162.0,18,Rainy,7.2,27,0,gen_c511a6d2
Wrap,2025-03-13,172.5,23,Rainy,7.2,34,0,gen_25d6a58d
Coffee Beans,2025-03-14,735.0,49,Cloudy,9.8,73,0,gen_1b76792a
Milk,2025-03-14,279.0,93,Cloudy,9.8,139,0,gen_37fb9355
Croissant,2025-03-14,301.5,67,Cloudy,9.8,100,0,gen_55e53e8b
Muffin,2025-03-14,189.0,54,Cloudy,9.8,81,0,gen_99b2f136
Sandwich,2025-03-14,296.0,37,Cloudy,9.8,55,0,gen_ba9e6899
Juice,2025-03-14,330.0,66,Cloudy,9.8,99,0,gen_4d8a5154
Tea,2025-03-14,220.0,55,Cloudy,9.8,82,0,gen_efe0521a
Cake,2025-03-14,180.0,30,Cloudy,9.8,45,0,gen_2367b1c7
Salad,2025-03-14,198.0,22,Cloudy,9.8,33,0,gen_63654de2
Wrap,2025-03-14,240.0,32,Cloudy,9.8,48,0,gen_35f6ae11
Coffee Beans,2025-03-15,615.0,41,Rainy,9.1,61,0,gen_1f0868ff
Milk,2025-03-15,264.0,88,Rainy,9.1,132,0,gen_e5693bd9
Croissant,2025-03-15,324.0,72,Rainy,9.1,108,0,gen_dff713c4
Muffin,2025-03-15,196.0,56,Rainy,9.1,84,0,gen_5ce5a16a
Sandwich,2025-03-15,280.0,35,Rainy,9.1,52,0,gen_7874c835
Juice,2025-03-15,300.0,60,Rainy,9.1,90,0,gen_9119f8eb
Tea,2025-03-15,212.0,53,Rainy,9.1,79,0,gen_a43a475a
Cake,2025-03-15,144.0,24,Rainy,9.1,36,0,gen_e8f8b85b
Salad,2025-03-15,207.0,23,Rainy,9.1,34,0,gen_dd6788b3
Wrap,2025-03-15,225.0,30,Rainy,9.1,45,0,gen_ab025795
Coffee Beans,2025-03-16,795.0,53,Cloudy,8.9,79,0,gen_a7bfc654
Milk,2025-03-16,321.0,107,Cloudy,8.9,160,0,gen_c020ce52
Croissant,2025-03-16,427.5,95,Cloudy,8.9,142,0,gen_010a0ce7
Muffin,2025-03-16,224.0,64,Cloudy,8.9,96,0,gen_761c386e
Sandwich,2025-03-16,360.0,45,Cloudy,8.9,67,0,gen_6520f75c
Juice,2025-03-16,345.0,69,Cloudy,8.9,103,0,gen_7dc25ff5
Tea,2025-03-16,264.0,66,Cloudy,8.9,99,0,gen_982d447a
Cake,2025-03-16,204.0,34,Cloudy,8.9,51,0,gen_3f08b658
Salad,2025-03-16,252.0,28,Cloudy,8.9,42,0,gen_896b5eed
Wrap,2025-03-16,307.5,41,Cloudy,8.9,61,0,gen_f784766c
Coffee Beans,2025-03-17,480.0,32,Rainy,8.5,48,0,gen_67e0bb7d
Milk,2025-03-17,186.0,62,Rainy,8.5,93,0,gen_1714c0ea
Croissant,2025-03-17,220.5,49,Rainy,8.5,73,0,gen_b95a5ff1
Muffin,2025-03-17,150.5,43,Rainy,8.5,64,0,gen_6724c56a
Sandwich,2025-03-17,224.0,28,Rainy,8.5,42,0,gen_15b26397
Juice,2025-03-17,230.0,46,Rainy,8.5,69,0,gen_4af3f75e
Tea,2025-03-17,152.0,38,Rainy,8.5,57,0,gen_08f8c96b
Cake,2025-03-17,113.4,21,Rainy,8.5,31,10,gen_623bc1ca
Salad,2025-03-17,135.0,15,Rainy,8.5,22,0,gen_75fd5ba1
Wrap,2025-03-17,168.75,25,Rainy,8.5,37,10,gen_6eeab0cd
Coffee Beans,2025-03-18,765.0,51,Cold,1.1,76,0,gen_5b7a353f
Milk,2025-03-18,252.0,84,Cold,1.1,126,0,gen_3a53e370
Croissant,2025-03-18,292.5,65,Cold,1.1,97,0,gen_b9e768c4
Muffin,2025-03-18,175.0,50,Cold,1.1,75,0,gen_146f31b1
Sandwich,2025-03-18,272.0,34,Cold,1.1,51,0,gen_5eac8d88
Juice,2025-03-18,285.0,57,Cold,1.1,85,0,gen_2f8714ee
Tea,2025-03-18,252.0,63,Cold,1.1,94,0,gen_36496673
Cake,2025-03-18,138.0,23,Cold,1.1,34,0,gen_50d78d58
Salad,2025-03-18,171.0,19,Cold,1.1,28,0,gen_b582c8a6
Wrap,2025-03-18,202.5,27,Cold,1.1,40,0,gen_8bca1971
Coffee Beans,2025-03-19,645.0,43,Cloudy,11.3,64,0,gen_c5b85f91
Milk,2025-03-19,279.0,93,Cloudy,11.3,139,0,gen_6cb7deb4
Croissant,2025-03-19,288.0,64,Cloudy,11.3,96,0,gen_2dbcea78
Muffin,2025-03-19,185.5,53,Cloudy,11.3,79,0,gen_53a6e089
Sandwich,2025-03-19,256.0,32,Cloudy,11.3,48,0,gen_097f1da1
Juice,2025-03-19,315.0,63,Cloudy,11.3,94,0,gen_91febd8d
Tea,2025-03-19,204.0,51,Cloudy,11.3,76,0,gen_4a478092
Cake,2025-03-19,168.0,35,Cloudy,11.3,52,20,gen_9b5b1133
Salad,2025-03-19,198.0,22,Cloudy,11.3,33,0,gen_693114e9
Wrap,2025-03-19,210.0,28,Cloudy,11.3,42,0,gen_6648bffe
Coffee Beans,2025-03-20,600.0,40,Cloudy,9.4,60,0,gen_b01132d0
Milk,2025-03-20,240.0,80,Cloudy,9.4,120,0,gen_62e15184
Croissant,2025-03-20,297.0,66,Cloudy,9.4,99,0,gen_730a2118
Muffin,2025-03-20,181.3,74,Cloudy,9.4,111,30,gen_a57bf858
Sandwich,2025-03-20,288.0,36,Cloudy,9.4,54,0,gen_f3f547c8
Juice,2025-03-20,275.0,55,Cloudy,9.4,82,0,gen_2ad33aff
Tea,2025-03-20,200.0,50,Cloudy,9.4,75,0,gen_ed7b2b67
Cake,2025-03-20,162.0,27,Cloudy,9.4,40,0,gen_d71741a4
Salad,2025-03-20,198.0,22,Cloudy,9.4,33,0,gen_ac3b56c6
Wrap,2025-03-20,220.5,42,Cloudy,9.4,63,30,gen_3624453f
Coffee Beans,2025-03-21,555.0,37,Rainy,7.2,55,0,gen_43722e38
Milk,2025-03-21,225.0,75,Rainy,7.2,112,0,gen_74308ce9
Croissant,2025-03-21,261.0,58,Rainy,7.2,87,0,gen_e6faa333
Muffin,2025-03-21,140.0,40,Rainy,7.2,60,0,gen_f499d8d8
Sandwich,2025-03-21,224.0,28,Rainy,7.2,42,0,gen_1ef28385
Juice,2025-03-21,240.0,48,Rainy,7.2,72,0,gen_1c75b125
Tea,2025-03-21,180.0,45,Rainy,7.2,67,0,gen_ce93eab3
Cake,2025-03-21,120.0,20,Rainy,7.2,30,0,gen_ddeb295e
Salad,2025-03-21,171.0,19,Rainy,7.2,28,0,gen_738e6b2e
Wrap,2025-03-21,210.0,28,Rainy,7.2,42,0,gen_f675455c
Coffee Beans,2025-03-22,825.0,55,Cloudy,11.7,82,0,gen_f6de5ed4
Milk,2025-03-22,306.0,102,Cloudy,11.7,153,0,gen_965c5908
Croissant,2025-03-22,409.5,91,Cloudy,11.7,136,0,gen_f129b017
Muffin,2025-03-22,224.0,64,Cloudy,11.7,96,0,gen_1f039c5e
Sandwich,2025-03-22,352.0,44,Cloudy,11.7,66,0,gen_5320b2e5
Juice,2025-03-22,370.0,74,Cloudy,11.7,111,0,gen_db244ca1
Tea,2025-03-22,280.0,70,Cloudy,11.7,105,0,gen_fcf82062
Cake,2025-03-22,180.0,30,Cloudy,11.7,45,0,gen_da4e8fa0
Salad,2025-03-22,225.0,25,Cloudy,11.7,37,0,gen_a821b27c
Wrap,2025-03-22,292.5,39,Cloudy,11.7,58,0,gen_cd1ea665
Coffee Beans,2025-03-23,1110.0,74,Cold,2.0,111,0,gen_b6401fd6
Milk,2025-03-23,321.0,107,Cold,2.0,160,0,gen_953edc95
Croissant,2025-03-23,373.5,83,Cold,2.0,124,0,gen_3a1a67fe
Muffin,2025-03-23,210.0,60,Cold,2.0,90,0,gen_5335e7e8
Sandwich,2025-03-23,320.0,40,Cold,2.0,60,0,gen_72965e23
Juice,2025-03-23,410.0,82,Cold,2.0,123,0,gen_b6b071b7
Tea,2025-03-23,328.0,82,Cold,2.0,123,0,gen_55f4d584
Cake,2025-03-23,174.0,29,Cold,2.0,43,0,gen_95279375
Salad,2025-03-23,270.0,30,Cold,2.0,45,0,gen_7cbac504
Wrap,2025-03-23,307.5,41,Cold,2.0,61,0,gen_22d18450
Coffee Beans,2025-03-24,750.0,50,Cold,0.6,75,0,gen_0afacdb0
Milk,2025-03-24,243.0,81,Cold,0.6,121,0,gen_90f96acf
Croissant,2025-03-24,274.5,61,Cold,0.6,91,0,gen_fed19c5a
Muffin,2025-03-24,168.0,48,Cold,0.6,72,0,gen_5857c310
Sandwich,2025-03-24,248.0,31,Cold,0.6,46,0,gen_7460b83b
Juice,2025-03-24,275.0,55,Cold,0.6,82,0,gen_b34c4df4
Tea,2025-03-24,252.0,63,Cold,0.6,94,0,gen_1e1ddab5
Cake,2025-03-24,144.0,24,Cold,0.6,36,0,gen_43ae6ef8
Salad,2025-03-24,189.0,21,Cold,0.6,31,0,gen_73d0769a
Wrap,2025-03-24,210.0,28,Cold,0.6,42,0,gen_fcedf3f3
Coffee Beans,2025-03-25,660.0,44,Cloudy,10.6,66,0,gen_36387186
Milk,2025-03-25,243.0,81,Cloudy,10.6,121,0,gen_5e19f58b
Croissant,2025-03-25,279.0,62,Cloudy,10.6,93,0,gen_c30bf91b
Muffin,2025-03-25,178.5,51,Cloudy,10.6,76,0,gen_662835d5
Sandwich,2025-03-25,288.0,36,Cloudy,10.6,54,0,gen_54850a8b
Juice,2025-03-25,275.0,55,Cloudy,10.6,82,0,gen_13565d2b
Tea,2025-03-25,208.0,52,Cloudy,10.6,78,0,gen_2f6381cc
Cake,2025-03-25,144.0,24,Cloudy,10.6,36,0,gen_8437708a
Salad,2025-03-25,189.0,21,Cloudy,10.6,31,0,gen_034eeacb
Wrap,2025-03-25,220.5,42,Cloudy,10.6,63,30,gen_6e6cd6ed
Coffee Beans,2025-03-26,585.0,39,Cloudy,10.9,58,0,gen_b1b1bfbd
Milk,2025-03-26,249.0,83,Cloudy,10.9,124,0,gen_820c5903
Croissant,2025-03-26,310.5,69,Cloudy,10.9,103,0,gen_fb085199
Muffin,2025-03-26,175.0,50,Cloudy,10.9,75,0,gen_06bcb853
Sandwich,2025-03-26,248.0,31,Cloudy,10.9,46,0,gen_e9f6a6d3
Juice,2025-03-26,305.0,61,Cloudy,10.9,91,0,gen_7fb7ce2f
Tea,2025-03-26,200.0,50,Cloudy,10.9,75,0,gen_9fafb19a
Cake,2025-03-26,163.8,39,Cloudy,10.9,58,30,gen_6f51e004
Salad,2025-03-26,171.0,19,Cloudy,10.9,28,0,gen_c1844f0a
Wrap,2025-03-26,202.5,27,Cloudy,10.9,40,0,gen_60eea2da
Coffee Beans,2025-03-27,540.0,36,Rainy,8.7,54,0,gen_e699bdba
Milk,2025-03-27,201.0,67,Rainy,8.7,100,0,gen_9dca21c5
Croissant,2025-03-27,263.25,65,Rainy,8.7,97,10,gen_97007a95
Muffin,2025-03-27,143.5,41,Rainy,8.7,61,0,gen_08a37d91
Sandwich,2025-03-27,208.0,26,Rainy,8.7,39,0,gen_54a8ba5b
Juice,2025-03-27,235.0,47,Rainy,8.7,70,0,gen_20e2370e
Tea,2025-03-27,172.0,43,Rainy,8.7,64,0,gen_3bf901c2
Cake,2025-03-27,126.0,21,Rainy,8.7,31,0,gen_b53e634c
Salad,2025-03-27,144.0,16,Rainy,8.7,24,0,gen_44dbe051
Wrap,2025-03-27,187.5,25,Rainy,8.7,37,0,gen_509606bb
Coffee Beans,2025-03-28,540.0,36,Rainy,9.3,54,0,gen_d7bc5d73
Milk,2025-03-28,210.0,70,Rainy,9.3,105,0,gen_2282bf78
Croissant,2025-03-28,265.5,59,Rainy,9.3,88,0,gen_1049c931
Muffin,2025-03-28,171.5,49,Rainy,9.3,73,0,gen_9ee9c095
Sandwich,2025-03-28,248.0,31,Rainy,9.3,46,0,gen_f088372a
Juice,2025-03-28,245.0,49,Rainy,9.3,73,0,gen_883c3afe
Tea,2025-03-28,184.0,46,Rainy,9.3,69,0,gen_837f8342
Cake,2025-03-28,126.0,21,Rainy,9.3,31,0,gen_481488bb
Salad,2025-03-28,162.0,18,Rainy,9.3,27,0,gen_8cd10687
Wrap,2025-03-28,210.0,35,Rainy,9.3,52,20,gen_ba9a31e4
Coffee Beans,2025-03-29,705.0,47,Rainy,7.4,70,0,gen_4befcc0d
Milk,2025-03-29,261.0,87,Rainy,7.4,130,0,gen_635b1274
Croissant,2025-03-29,288.0,64,Rainy,7.4,96,0,gen_6cedb17d
Muffin,2025-03-29,192.5,55,Rainy,7.4,82,0,gen_97f042df
Sandwich,2025-03-29,280.0,35,Rainy,7.4,52,0,gen_a78ac061
Juice,2025-03-29,280.0,56,Rainy,7.4,84,0,gen_95bc1996
Tea,2025-03-29,220.0,55,Rainy,7.4,82,0,gen_40115958
Cake,2025-03-29,150.0,25,Rainy,7.4,37,0,gen_e7c78af0
Salad,2025-03-29,180.0,20,Rainy,7.4,30,0,gen_bee44adc
Wrap,2025-03-29,247.5,33,Rainy,7.4,49,0,gen_6d3be151
Coffee Beans,2025-03-30,975.0,65,Cold,0.2,97,0,gen_6959dc5c
Milk,2025-03-30,309.0,103,Cold,0.2,154,0,gen_b4ff0fec
Croissant,2025-03-30,364.5,81,Cold,0.2,121,0,gen_acae15a9
Muffin,2025-03-30,245.0,70,Cold,0.2,105,0,gen_89285177
Sandwich,2025-03-30,328.0,41,Cold,0.2,61,0,gen_dc31185b
Juice,2025-03-30,350.0,70,Cold,0.2,105,0,gen_ee7211ee
Tea,2025-03-30,332.0,83,Cold,0.2,124,0,gen_62c3a210
Cake,2025-03-30,204.0,34,Cold,0.2,51,0,gen_4ee86cf7
Salad,2025-03-30,261.0,29,Cold,0.2,43,0,gen_84b3e0c2
Wrap,2025-03-30,277.5,37,Cold,0.2,55,0,gen_da8f60df
Coffee Beans,2025-03-31,840.0,56,Cold,2.7,84,0,gen_f750ec4b
Milk,2025-03-31,273.0,91,Cold,2.7,136,0,gen_3f581f36
Croissant,2025-03-31,297.0,66,Cold,2.7,99,0,gen_c064bf99
Muffin,2025-03-31,171.5,49,Cold,2.7,73,0,gen_671e2e22
Sandwich,2025-03-31,248.0,31,Cold,2.7,46,0,gen_521fdb9f
Juice,2025-03-31,280.0,56,Cold,2.7,84,0,gen_eefac8f9
Tea,2025-03-31,240.0,60,Cold,2.7,90,0,gen_b7fee5a2
Cake,2025-03-31,138.0,23,Cold,2.7,34,0,gen_85c837f2
Salad,2025-03-31,171.0,19,Cold,2.7,28,0,gen_d88636f2
Wrap,2025-03-31,195.0,26,Cold,2.7,39,0,gen_f69fe2cf
Coffee Beans,2025-04-01,465.0,31,Rainy,6.5,46,0,gen_a67a0eab
Milk,2025-04-01,207.0,69,Rainy,6.5,103,0,gen_c9261718
Croissant,2025-04-01,265.5,59,Rainy,6.5,88,0,gen_b82f035a
Muffin,2025-04-01,133.0,38,Rainy,6.5,57,0,gen_df41fec9
Sandwich,2025-04-01,224.0,28,Rainy,6.5,42,0,gen_07f57fcd
Juice,2025-04-01,240.0,48,Rainy,6.5,72,0,gen_8664de74
Tea,2025-04-01,152.0,38,Rainy,6.5,57,0,gen_4373bfeb
Cake,2025-04-01,120.0,20,Rainy,6.5,30,0,gen_e72d0b98
Salad,2025-04-01,153.0,17,Rainy,6.5,25,0,gen_0961db43
Wrap,2025-04-01,198.0,33,Rainy,6.5,49,20,gen_ee04aed1
Coffee Beans,2025-04-02,855.0,57,Cold,3.0,85,0,gen_ba8db496
Milk,2025-04-02,231.0,77,Cold,3.0,115,0,gen_2a6a34eb
Croissant,2025-04-02,320.4,89,Cold,3.0,133,20,gen_6b386d8b
Muffin,2025-04-02,185.5,53,Cold,3.0,79,0,gen_50eedec3
Sandwich,2025-04-02,272.0,34,Cold,3.0,51,0,gen_a55c7f72
Juice,2025-04-02,295.0,59,Cold,3.0,88,0,gen_69a1d51d
Tea,2025-04-02,268.0,67,Cold,3.0,100,0,gen_b43ee9ec
Cake,2025-04-02,150.0,25,Cold,3.0,37,0,gen_0c145050
Salad,2025-04-02,198.0,22,Cold,3.0,33,0,gen_0b4ae050
Wrap,2025-04-02,232.5,31,Cold,3.0,46,0,gen_10550b41
Coffee Beans,2025-04-03,855.0,57,Cold,2.1,85,0,gen_b6b9be5f
Milk,2025-04-03,270.0,90,Cold,2.1,135,0,gen_8e342dfa
Croissant,2025-04-03,274.5,61,Cold,2.1,91,0,gen_1f969b59
Muffin,2025-04-03,171.5,49,Cold,2.1,73,0,gen_b4ee0a5a
Sandwich,2025-04-03,272.0,34,Cold,2.1,51,0,gen_140af121
Juice,2025-04-03,315.0,63,Cold,2.1,94,0,gen_1c3158a1
Tea,2025-04-03,276.0,69,Cold,2.1,103,0,gen_a8f75b80
Cake,2025-04-03,144.0,24,Cold,2.1,36,0,gen_74fc1024
Salad,2025-04-03,198.0,22,Cold,2.1,33,0,gen_cea816fe
Wrap,2025-04-03,228.0,38,Cold,2.1,57,20,gen_281b5075
Coffee Beans,2025-04-04,630.0,42,Cloudy,10.7,63,0,gen_6965a4c1
Milk,2025-04-04,261.6,109,Cloudy,10.7,163,20,gen_7bc35625
Croissant,2025-04-04,306.0,68,Cloudy,10.7,102,0,gen_3695815c
Muffin,2025-04-04,178.5,51,Cloudy,10.7,76,0,gen_5da50fec
Sandwich,2025-04-04,312.0,39,Cloudy,10.7,58,0,gen_0213880b
Juice,2025-04-04,295.0,59,Cloudy,10.7,88,0,gen_9e3bd590
Tea,2025-04-04,244.0,61,Cloudy,10.7,91,0,gen_5dc22e3b
Cake,2025-04-04,156.0,26,Cloudy,10.7,39,0,gen_c57d2a81
Salad,2025-04-04,207.0,23,Cloudy,10.7,34,0,gen_dd984df6
Wrap,2025-04-04,225.0,30,Cloudy,10.7,45,0,gen_e827d355
Coffee Beans,2025-04-05,615.0,41,Rainy,7.6,61,0,gen_7ebd2078
Milk,2025-04-05,285.0,95,Rainy,7.6,142,0,gen_59f895c1
Croissant,2025-04-05,349.65,111,Rainy,7.6,166,30,gen_9537c8c2
Muffin,2025-04-05,203.0,58,Rainy,7.6,87,0,gen_773a1b6e
Sandwich,2025-04-05,288.0,36,Rainy,7.6,54,0,gen_ed165ead
Juice,2025-04-05,325.0,65,Rainy,7.6,97,0,gen_9c5d05ec
Tea,2025-04-05,192.0,48,Rainy,7.6,72,0,gen_3c10e2a7
Cake,2025-04-05,168.0,28,Rainy,7.6,42,0,gen_5e02ff4b
Salad,2025-04-05,216.0,24,Rainy,7.6,36,0,gen_5cc98b79
Wrap,2025-04-05,232.5,31,Rainy,7.6,46,0,gen_b1007f3e
Coffee Beans,2025-04-06,990.0,66,Cold,3.3,99,0,gen_ed6d2a4b
Milk,2025-04-06,336.0,112,Cold,3.3,168,0,gen_8a5399d8
Croissant,2025-04-06,436.5,97,Cold,3.3,145,0,gen_2102146a
Muffin,2025-04-06,224.0,64,Cold,3.3,96,0,gen_91a09dd1
Sandwich,2025-04-06,336.0,42,Cold,3.3,63,0,gen_df131fb5
Juice,2025-04-06,424.0,106,Cold,3.3,159,20,gen_c155ec13
